Day,AnimalCount,PlantCount,EmptyBoxesCount,AverageEnergy,AverageLifeLength,AverageChildrenCount,MostCommonGenome
536,422,1820,7787,54.46,86.12,1.38,21202476
537,421,1812,7809,54.80,86.09,1.37,21202476
538,421,1806,7806,54.94,86.24,1.37,21202476
539,423,1802,7813,54.73,86.53,1.36,21202476
540,425,1796,7826,54.48,86.66,1.36,21202476
541,425,1788,7833,54.50,86.86,1.35,21202476
542,427,1774,7844,54.48,86.93,1.36,21202476
543,424,1764,7842,55.02,87.02,1.35,21202476
544,424,1766,7851,54.92,87.13,1.36,21202476
545,422,1761,7847,55.29,86.98,1.35,21202476
546,420,1754,7857,55.61,86.94,1.35,21202476
547,421,1754,7871,55.33,86.88,1.35,21202476
548,421,1751,7874,55.49,86.83,1.35,21202476
549,423,1749,7867,55.19,86.81,1.36,21202476
550,422,1750,7863,55.27,86.87,1.36,21202476
551,418,1744,7871,55.95,87.18,1.35,21202476
552,414,1728,7885,56.85,87.16,1.34,21202476
553,410,1713,7899,57.63,88.07,1.34,21202476
554,410,1713,7906,57.52,87.96,1.34,21202476
555,409,1703,7916,57.78,88.11,1.34,21202476
556,412,1700,7929,57.28,88.19,1.34,21202476
557,409,1702,7918,57.52,88.63,1.33,21202476
558,408,1694,7933,57.93,89.08,1.33,21202476
559,410,1694,7934,57.35,89.15,1.32,21202476
560,412,1690,7940,57.08,89.06,1.33,21202476
561,416,1693,7943,56.22,89.02,1.33,21202476
562,417,1691,7933,56.04,88.88,1.34,21202476
563,421,1691,7941,55.46,88.91,1.34,21202476
564,422,1690,7926,55.32,88.86,1.35,21202476
565,418,1680,7931,56.07,89.17,1.33,21202476
566,416,1683,7927,56.18,89.21,1.33,21202476
567,417,1681,7927,56.16,89.15,1.33,21202476
568,418,1669,7946,56.19,89.18,1.32,21202476
569,415,1658,7961,56.68,90.12,1.31,21202476
570,413,1655,7967,56.77,89.96,1.31,21202476
571,418,1651,7971,56.01,90.77,1.30,21202476
572,423,1642,7992,55.31,91.33,1.32,21202476
573,426,1635,7979,54.98,91.85,1.31,21202476
574,425,1630,7979,55.16,91.94,1.30,21202476
575,424,1628,7986,55.25,91.81,1.30,21202476
576,423,1625,7981,55.33,91.86,1.30,21202476
577,422,1622,7990,55.42,91.77,1.31,21202476
578,427,1612,8006,55.03,91.67,1.32,21202476
579,425,1607,7994,55.34,91.58,1.32,21202476
580,426,1610,7997,55.14,91.53,1.33,21202476
581,425,1615,7993,54.95,91.70,1.33,21202476
582,424,1608,7996,55.35,91.65,1.34,21202476
583,425,1602,8004,55.35,91.35,1.34,21202476
584,427,1607,8008,54.80,91.34,1.35,21202476
585,429,1610,7996,54.43,91.66,1.35,21202476
586,430,1606,7999,54.22,91.82,1.35,21202476
587,428,1613,7993,54.29,91.72,1.34,21202476
588,425,1604,8008,54.91,91.95,1.33,21202476
589,420,1605,8016,55.51,91.82,1.33,21202476
590,423,1607,8010,54.93,91.94,1.33,21202476
591,425,1616,7996,54.39,91.86,1.33,21202476
592,424,1608,8010,54.96,91.82,1.33,21202476
593,423,1605,8006,55.06,91.78,1.34,21202476
594,422,1593,8015,55.75,92.09,1.33,21202476
595,426,1580,8027,55.62,92.11,1.34,21202476
596,426,1576,8030,55.82,92.14,1.35,21202476
597,423,1575,8026,56.21,92.30,1.34,21202476
598,421,1577,8026,56.36,92.38,1.33,21202476
599,425,1577,8031,55.83,92.35,1.34,21202476
600,426,1567,8036,55.94,92.30,1.35,21202476
601,431,1565,8047,55.29,92.13,1.35,21202476
602,427,1549,8052,56.12,92.03,1.34,21202476
603,427,1548,8053,55.95,92.15,1.35,21202476
604,428,1544,8061,55.87,92.15,1.36,21202476
605,430,1544,8062,55.47,92.33,1.35,21202476
606,433,1541,8055,55.23,92.34,1.36,21202476
607,437,1551,8050,54.30,92.58,1.36,21202476
608,435,1546,8051,54.49,92.60,1.35,21202476
609,436,1538,8062,54.49,92.50,1.36,21202476
610,438,1533,8067,54.20,92.61,1.37,21202476
611,440,1521,8074,54.11,92.65,1.37,21202476
612,435,1511,8083,55.08,92.48,1.36,21202476
613,435,1505,8094,55.24,92.53,1.36,21202476
614,435,1483,8101,55.97,93.23,1.35,21202476
615,438,1479,8119,55.55,93.25,1.36,21202476
616,438,1467,8118,55.85,93.25,1.36,21202476
617,439,1456,8147,56.12,93.50,1.36,21202476
618,441,1454,8138,55.77,93.40,1.37,21202476
619,443,1448,8149,55.63,93.37,1.37,21202476
620,444,1439,8156,55.84,93.39,1.37,21202476
621,445,1424,8164,56.10,93.48,1.38,21202476
622,444,1409,8182,56.78,93.49,1.37,21202476
623,447,1405,8191,56.31,93.32,1.38,21202476
624,449,1390,8198,56.40,93.28,1.38,21202476
625,452,1374,8215,56.44,93.28,1.39,21202476
626,453,1372,8210,56.16,93.31,1.38,21202476
627,457,1368,8210,55.67,93.31,1.39,21202476
628,456,1365,8209,55.88,93.26,1.39,21202476
629,458,1359,8216,55.79,93.19,1.39,21202476
630,457,1347,8230,56.23,93.21,1.39,21202476
631,462,1341,8231,55.82,93.07,1.39,21202476
632,464,1345,8223,55.38,93.39,1.39,21202476
633,469,1338,8236,54.80,93.39,1.40,21202476
634,472,1341,8232,54.29,93.46,1.40,21202476
635,478,1335,8234,53.74,93.57,1.42,21202476
636,486,1328,8248,52.88,93.77,1.43,21202476
637,487,1324,8237,52.73,93.81,1.43,21202476
638,485,1305,8234,53.27,93.74,1.42,21202476
639,485,1308,8246,53.06,93.82,1.43,21202476
640,485,1304,8242,53.05,93.87,1.43,21202476
641,483,1293,8260,53.53,93.75,1.43,21202476
642,482,1298,8263,53.32,93.94,1.43,21202476
643,482,1303,8255,52.98,93.89,1.43,21202476
644,479,1294,8255,53.48,93.89,1.43,21202476
645,482,1288,8271,53.31,93.76,1.44,21202476
646,482,1279,8283,53.54,93.64,1.45,21202476
647,484,1273,8296,53.36,93.62,1.45,21202476
648,481,1268,8294,53.75,93.69,1.44,21202476
649,484,1257,8301,53.73,93.69,1.45,21202476
650,484,1255,8305,53.77,93.97,1.45,21202476
651,486,1253,8305,53.56,94.02,1.46,21202476
652,490,1251,8310,53.18,94.02,1.46,21202476
653,493,1249,8308,52.88,94.09,1.47,21202476
654,500,1238,8319,52.26,94.24,1.46,21202476
655,504,1241,8315,51.57,94.25,1.46,21202476
656,503,1233,8325,51.65,94.21,1.46,21202476
657,503,1238,8309,51.34,94.38,1.45,21202476
658,501,1237,8298,51.45,95.09,1.45,21202476
659,501,1235,8307,51.35,95.02,1.45,21202476
660,499,1237,8304,51.38,94.99,1.45,21202476
661,501,1233,8308,51.28,95.60,1.45,21202476
662,502,1226,8316,51.33,95.63,1.44,21202476
663,500,1223,8320,51.52,95.60,1.44,21202476
